0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0
0.9	0
0.95	0
1	0
1.05	0
1.1	0
1.15	0
1.2	0
1.25	0
1.3	0
1.35	0
1.4	0
1.45	0
1.5	0
1.55	0
1.6	0
1.65	0
1.7	0
1.75	0
1.8	0
1.85	0
1.9	0
1.95	0
2	0
2.05	0
2.1	0
2.15	0
2.2	0
2.25	0
2.3	0
2.35	0
2.4	0
2.45	0
2.5	0
2.55	0
2.6	0
2.65	0
2.7	0
2.75	0
2.8	0
2.85	0
2.9	0
2.95	0
3	0
3.05	0
3.1	0
3.15	0
3.2	0
3.25	0
3.3	0
3.35	0
3.4	0
3.45	0
3.5	0
3.55	0
3.6	0
3.65	0
3.7	0
3.75	0
3.8	0
3.85	0
3.9	0
3.95	0
4	0
4.05	0
4.1	0
4.15	0
4.2	0
4.25	0
4.3	0
4.35	0
4.4	0
4.45	0
4.5	0
4.55	0
4.6	0
4.65	0
4.7	0
4.75	0
4.8	0
4.85	0
4.9	0
4.95	0
5	0
5.05	0
5.1	0
5.15	0
5.2	0
5.25	0
5.3	0
5.35	0
5.4	0
5.45	0
5.5	0
5.55	0
5.6	0
5.65	0
5.7	0
5.75	0
5.8	0
5.85	0
5.9	0
5.95	0
6	0
6.05	0
6.1	0
6.15	0
6.2	0
6.25	0
6.3	0
6.35	0
6.4	0
6.45	0
6.5	0
6.55	0
6.6	0
6.65	0
6.7	0
6.75	0
6.8	0
6.85	0
6.9	0
6.95	0
7	0
7.05	0
7.1	0
7.15	0
7.2	0
7.25	0
7.3	0
7.35	0
7.4	0
7.45	0
7.5	0
7.55	0
7.6	0
7.65	0
7.7	0
7.75	0
7.8	0
7.85	0
7.9	0
7.95	0
8	0
8.05	0
8.1	0
8.15	0
8.2	0
8.25	0
8.3	0
8.35	0
8.4	0
8.45	0
8.5	0
8.55	0
8.6	0
8.65	0
8.7	0
8.75	0
8.8	0
8.85	0
8.9	0
8.95	0
9	0
9.05	0
9.1	0
9.15	0
9.2	0
9.25	0
9.3	0
9.35	0
9.4	0
9.45	0
9.5	0
9.55	0
9.6	0
9.65	0
9.7	0
9.75	0
9.8	0
9.85	0
9.9	0
9.95	0
10	0
10.05	0
10.1	0
10.15	0
10.2	0
10.25	0
10.3	0
10.35	0
10.4	0
10.45	0
10.5	0
10.55	0
10.6	0
10.65	0
10.7	0
10.75	0
10.8	0
10.85	0
10.9	0
10.95	0
11	0
11.05	0
11.1	0
11.15	0
11.2	0
11.25	0
11.3	0
11.35	0
11.4	0
11.45	0
11.5	0
11.55	0
11.6	0
11.65	0
11.7	0
11.75	0
11.8	0
11.85	0
11.9	0
11.95	0
12	0
12.05	0
12.1	0
12.15	0
12.2	0
12.25	0
12.3	0
12.35	0
12.4	0
12.45	0
12.5	0
12.55	0
12.6	0
12.65	0
12.7	0
12.75	0
12.8	0
12.85	0
12.9	0
12.95	0
13	0
13.05	0
13.1	0
13.15	0
13.2	0
13.25	0
13.3	0
13.35	0
13.4	0
13.45	0
13.5	0
13.55	0
13.6	0
13.65	0
13.7	0
13.75	0
13.8	0
13.85	0
13.9	0
13.95	0
14	0
14.05	0
14.1	0
14.15	0
14.2	0
14.25	0
14.3	0
14.35	0
14.4	0
14.45	0
14.5	0
14.55	0
14.6	0
14.65	0
14.7	0
14.75	0
14.8	0
14.85	0
14.9	0
14.95	0
15	0
15.05	0
15.1	0
15.15	0
15.2	0
15.25	0
15.3	0
15.35	0
15.4	0
15.45	0
15.5	0
15.55	0
15.6	0
15.65	0
15.7	0
15.75	0
15.8	0
15.85	0
15.9	0
15.95	0
16	0
16.05	0
16.1	0
16.15	0
16.2	0
16.25	0
16.3	0
16.35	0
16.4	0
16.45	0
16.5	0
16.55	0
16.6	0
16.65	0
16.7	0
16.75	0
16.8	0
16.85	0
16.9	0
16.95	0
17	0
17.05	0
17.1	0
17.15	0
17.2	0
17.25	0
17.3	0
17.35	0
17.4	0
17.45	0
17.5	0
17.55	0
17.6	0
17.65	0
17.7	0
17.75	0
17.8	0
17.85	0
17.9	0
17.95	0.00116
18	0.01238
18.05	0.03749
18.1	0.08278
18.15	0.13374
18.2	0.19586
18.25	0.26905
18.3	0.34388
18.35	0.42806
18.4	0.52115
18.45	0.61415
18.5	0.70706
18.55	0.79987
18.6	0.8926
18.65	0.98522
18.7	1.07776
18.75	1.1702
18.8	1.26255
18.85	1.35481
18.9	1.44698
18.95	1.53905
19	1.63103
19.05	1.72292
19.1	1.81472
19.15	1.90642
19.2	1.99804
19.25	2.08956
19.3	2.18099
19.35	2.27232
19.4	2.36357
19.45	2.45472
19.5	2.54579
19.55	2.63676
19.6	2.72764
19.65	2.81842
19.7	2.90912
19.75	2.99973
19.8	3.09024
19.85	3.18066
19.9	3.271
19.95	3.36124
20	3.45139
20.05	3.54145
20.1	3.63142
20.15	3.7213
20.2	3.81108
20.25	3.90078
20.3	3.99039
20.35	4.0799
20.4	4.16933
20.45	4.25886
20.5	4.3483
20.55	4.43764
20.6	4.5269
20.65	4.61607
20.7	4.70514
20.75	4.79413
20.8	4.88303
20.85	4.97183
20.9	5.06055
20.95	5.14918
21	5.23772
21.05	5.32616
21.1	5.41452
21.15	5.50279
21.2	5.59116
21.25	5.67944
21.3	5.76763
21.35	5.85574
21.4	5.94375
21.45	6.03167
21.5	6.11951
21.55	6.20725
21.6	6.29491
21.65	6.38248
21.7	6.46995
21.75	6.55734
21.8	6.64464
21.85	6.73186
21.9	6.81898
21.95	6.90601
22	6.99296
22.05	7.07981
22.1	7.16658
22.15	7.25326
22.2	7.33985
22.25	7.42636
22.3	7.51277
22.35	7.5991
22.4	7.68534
22.45	7.77149
22.5	7.85755
22.55	7.94353
22.6	8.02941
22.65	8.11521
22.7	8.20092
22.75	8.28655
22.8	8.37208
22.85	8.45753
22.9	8.5429
22.95	8.62817
23	8.71336
23.05	8.79846
23.1	8.88347
23.15	8.96839
23.2	9.05323
23.25	9.13798
23.3	9.22265
23.35	9.30723
23.4	9.39172
23.45	9.47612
23.5	9.56044
23.55	9.64467
23.6	9.72882
23.65	9.81287
23.7	9.89685
23.75	9.98073
23.8	10.06453
23.85	10.14824
23.9	10.23187
23.95	10.31541
24	10.39887
24.05	10.48224
24.1	10.56552
24.15	10.64872
24.2	10.73183
24.25	10.81486
24.3	10.8978
24.35	10.98065
24.4	11.06342
24.45	11.14611
24.5	11.22871
24.55	11.31122
24.6	11.39365
24.65	11.47599
24.7	11.55825
24.75	11.64042
24.8	11.72251
24.85	11.80451
24.9	11.88643
24.95	11.96827
25	12.05002
25.05	12.13168
25.1	12.21345
25.15	12.29605
25.2	12.3793
25.25	12.46395
25.3	12.54961
25.35	12.63703
25.4	12.72565
25.45	12.81473
25.5	12.90426
25.55	12.99479
25.6	13.08615
25.65	13.17816
25.7	13.27062
25.75	13.36334
25.8	13.45616
25.85	13.54887
25.9	13.64149
25.95	13.73401
26	13.82643
26.05	13.91875
26.1	14.01098
26.15	14.10311
26.2	14.19514
26.25	14.28708
26.3	14.37892
26.35	14.47066
26.4	14.56231
26.45	14.65386
26.5	14.74531
26.55	14.83667
26.6	14.92793
26.65	15.01909
26.7	15.11016
26.75	15.20113
